BA1 1JU,10,375181,164633,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1JW,10,375270,164469,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1JX,10,375211,164643,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1LA,10,375229,164636,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1LB,10,375253,164646,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1LE,10,375253,164657,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1LF,10,375217,164678,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1LJ,10,375179,164698,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1LN,10,375191,164739,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1LP,10,375188,164767,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1LT,10,375158,164739,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1LY,10,375049,164766,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1LZ,10,375035,164737,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1NA,10,375069,164784,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1ND,10,375153,164678,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1NE,10,375055,164802,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1NF,10,375062,164814,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1NG,10,375158,164711,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1NH,10,375071,164691,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1NJ,10,375132,164733,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1NL,10,375131,164700,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1NN,10,375113,164697,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1NP,10,375109,164644,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1NQ,10,375131,164707,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1NR,10,375113,164689,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1NS,10,375168,164658,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1NW,10,375131,164647,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1NX,10,375143,164690,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1PE,10,375235,164468,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1PF,10,375224,164466,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1PQ,10,375226,164492,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1PS,10,375168,164548,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1QB,10,375093,164615,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1QE,10,375056,164666,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1QF,10,375035,164619,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1QG,10,375025,164674,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1QH,10,375003,164750,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1QL,10,375028,164770,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1QN,10,375002,164719,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1QP,10,375227,164557,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1QR,10,375012,164578,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1QT,10,374948,164601,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1QU,10,375040,164594,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1QX,10,375030,164598,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1QY,10,375021,164641,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1QZ,10,375001,164665,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1RB,10,375060,164667,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1RD,10,375036,164838,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1RE,10,375036,164882,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1RG,10,375052,164926,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1RH,10,375010,164891,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1RJ,10,374923,164884,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1RL,10,374943,164863,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1RN,10,374896,164873,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1RP,10,375001,164804,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1RR,10,375014,164878,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1RS,10,375024,164834,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1RT,10,375000,164827,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1RW,10,375000,164835,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1RY,10,375350,164482,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1RZ,10,375040,164923,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1SA,10,374985,164691,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1SB,10,374999,164693,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1SF,10,374920,164724,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1SG,10,374914,164736,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1SH,10,374923,164661,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1SJ,10,374937,164648,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1SL,10,374922,164709,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1SN,10,374968,164710,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1SQ,10,374907,164698,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1SR,10,375307,164428,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1SS,10,375161,164403,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1ST,10,375315,164317,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1SU,10,375241,164355,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1SX,10,375191,164342,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1TG,10,375045,164533,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1TN,10,375032,164494,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1TP,10,375041,164405,E92000001,E19000002,E18000010,,E06000022,E05001935
